CONTID,CONTRACT,FILENAME,FILENAMEBC
2100,338440001,39221488-Shirak_kic_njuter.rar;39373215-0285.rar;41563165-Enriko.pdf,40874948-0285-223 (7)_signed_signed.pdf;41370321-0285-223 (9)_signed_signed.pdf;40643566-0285-223 _signed_signed.pdf;41665743-223.pdf;41776051-223.pdf;41103416-0285-223 (8)_signed_signed.pdf
2100,338441001,39216383-Armavir.rar;39374017-Aknalichi_BA.rar;41541681-0168.pdf,41378294-0168-arcanagrutyun-223.pdf;40654269-0168-arcanagrutyun-223.pdf;41670623-0168-2.pdf;41107031-0168-arcanagrutyun-223_signed.pdf;40873883-0168-arcanagrutyun-223_signed.pdf;41777542-0168-2.pdf
2100,338444001,39221493-Shirak_kic_njuter.rar;39373224-0016.rar;39828092-Signed_Karmir_xachi_poliklinika_signed.pdf;41575691-0016.pdf,40875228-0016-223_signed_signed.pdf;40643588-0016-223_signed_signed.pdf;41101664-0016-223_signed_signed.pdf;41382500-223_signed_signed.pdf;41665838-223.pdf;41776655-223.pdf
2100,338447001,39221497-Shirak_kic_njuter.rar;39373232-0286.rar;41563168-Berlin.pdf,41370387-0286 - 223_signed_signed.pdf;40875088-0286-223_signed_signed.pdf;41103729-0286 - 223_signed_signed.pdf;40643646-0286 - 223_signed_signed.pdf;41666036-223.pdf;41777069-223.pdf
2100,338451001,39221503-Shirak_kic_njuter.rar;39373246-0282.rar;41563169-AkhuryaniMMK.pdf,40645413-02820000-223_signed_signed.pdf;41369461-02820000-223_signed_signed.pdf;41102088-02820000-223_signed_signed.pdf;40876300-02820000-223_signed_signed.pdf;41666530-223.pdf;41778115-223.pdf
2100,338452001,39221514-Shirak_kic_njuter.rar;39373256-0305.rar;41563170-Azatan.pdf,41104328-0305-223_signed.pdf;41369516-0305-223_signed.pdf;40876341-0305_223_signed.pdf;41666692-223.pdf;41778342-223.pdf
2100,338454001,39221517-Shirak_kic_njuter.rar;39373267-0306.rar,40876374-0306-223_signed_signed.pdf;40645584-0306-223_signed_signed.pdf;41369539-0306-223_signed_signed.pdf;41666789-223.pdf;41104377-0306-223_signed_signed.pdf;41778488-223.pdf
2100,338455001,39216463-Armavir.rar;39374132-Aghavnatan_BA.rar;41541689-0170.pdf,41671076-0170-2.pdf;41373004-0170-arcanagrutyun-223.pdf;40658773-0170-arcanagrutyun-223.pdf;41774549-0170-2.pdf;41103074-0170-arcanagrutyun-223.pdf;40873993-0170-arcanagrutyun-223_signed.pdf
2100,338459001,39221522-Shirak_kic_njuter.rar;39373279-0307.rar;41564807-0307.pdf,41104497-0307-223_signed.pdf;41670518-223.pdf;40876551-0307-223_signed.pdf;41370659-0307-223_signed.pdf;40652787-0307-223_signed.pdf;41779063-223.pdf
2100,338461001,39221527-Shirak_kic_njuter.rar;39373293-0310.rar;41563173-Akhurik.pdf,41370715-0310-223._signed_signed.pdf;40647117-0310-223._signed_signed.pdf;41104531-0310-223._signed_signed.pdf;40876612-0310-223signed_signed.pdf;41670576-223.pdf;41779194-223.pdf
2100,338463001,39221539-Shirak_kic_njuter.rar;39373314-0284.rar;41563176-Maraliki.pdf,40647256-0284-223_signed_signed.PDF;41370784-0284-223_signed_signed.pdf;40881337-0284-223 (1)_signed_signed.PDF;41104627-0284-223 (1)_signed_signed.PDF;41670748-223.pdf;41780050-223.pdf
2100,338468001,39417016-S  exegn.rar;39215334-vayoc dzor.zip;41550250-Exegnadzor-00240000_signed_signed.pdf,41801024-ex-223.pdf;41363744-ex-223.pdf;40655016-0024-223.pdf;41693741-ex-223.pdf;41106900-ex-223.pdf;40859929-0024-223.pdf
2100,338469001,39221537-Shirak_kic_njuter.rar;39373306-0309.rar;40005733-Signed_Marmashen BA.pdf;41563174-Marmashen.pdf,41104573-0309-223 _signed_signed.pdf;40876690-0309-223 _signed_signed.pdf;41377992-0309-223 _signed_signed.pdf;40647194-0309-223 _signed_signed.pdf;41670663-223.pdf;41780005-223.pdf
2100,338470001,39215352-vayoc dzor.zip;39371683-S hripsime.zip;41572181-Hripsime-01640000.pdf,41810557-H223.pdf;41707048-H223.pdf;41380471-0164-223.pdf;40662747-0164-223.pdf;40863790-0164-223_signed_signed.pdf;41107742-0164-223.pdf
2100,338471001,39221548-Shirak_kic_njuter.rar;39373328-0293.rar;41563179-Sarnaxbyur.pdf,40877168-0293-223_signed_signed.pdf;41104860-0293 -223_signed_signed.pdf;41376836-0293-223_signed_signed.pdf;40647332-0293-223_signed_signed.pdf;41671394-223.pdf;41780520-223.pdf
2100,338472001,39215397-vayoc dzor.zip;39368386-S malishka.zip;41574704-Malishka.pdf,41712109-M223.pdf;41808649-M223.pdf;41375215-0024-1 mbarc.pdf;40862760-0024-1-223_signed.pdf;40656317-0024-1-223.pdf;41114273-0024-1-223.pdf
2100,338475001,39215458-vayoc dzor.zip;39369030-S axavnazor.zip;41531189-Axavnadzor-00240200_signed_signed (1).pdf,41712432-AX223.pdf;41809014-ax223.pdf;40863897-224-2-223_signed.pdf;41114400-0024-2-223.pdf;41375098-0024-2mbarc.pdf
2100,338476001,39221552-Shirak_kic_njuter.rar;39373337-0294.rar;41563180-Aghin.pdf,40647361-0294-223_signed_signed.PDF;40879097-0294-223_signed_signed.pdf;41671788-223.pdf;41371337-0294-223 _signed_signed.pdf;41104928-0294-223_signed_signed.PDF;41784446-223.pdf
2100,338478001,39215526-vayoc dzor.zip;39371416-S areni.zip;41574579-Areni-05780000_signed_signed.pdf,41818135-AR-223.pdf;41368404-0578-223.pdf;41698150-ar223.pdf;40864550-0578-223.pdf;41107931-0578-223.pdf
2100,338480001,39215578-vayoc dzor.zip;39414980-S germuk.rar;41546665-JermukAK-00450000_signed1_signed.pdf,40862341-0045-223_signed .pdf;41108204-0045-223.pdf;41701954-j223.pdf;41367471-0045-223.pdf;41803105-G223.pdf
2100,338481001,39215614-vayoc dzor.zip;39415633-S vayq.rar;41565453-VayqBM-01650000.pdf.pdf.pdf,40861006-01650000-223.pdf;41802059-V-223.pdf;41703159-V223.pdf;41113094-01650000-223.pdf;41368938-01650000-223.pdf
2100,338483001,39215667-vayoc dzor.zip;39368152-S zaritap.zip;41574875-Zaritap-01650100_signed_signed.pdf,40649954-0165-1-223.pdf;40862360-0165-1-223.pdf;41803458-Z 223.pdf;41695265-zar223.pdf;41383354-0165-223_signed_signed.pdf;41119545-0165-223.pdf
2100,338486001,39221558-Shirak_kic_njuter.rar;39373352-0295.rar;41567122-Anipemza.pdf,41371396-0295-223_signed_signed.pdf;40879226-0295-223 (1)_signed_signed.PDF;41671888-223.pdf;40647415-0295-223_signed_signed.PDF;41781236-223.pdf;41105004-0295-223 (1)_signed_signed.PDF
2100,338487001,39221567-Shirak_kic_njuter.rar;39373362-0297.rar;41563182-ArtikiMMAPK.pdf,41371659-0297-223 (2)_signed_signed.pdf;40879488-0297-223 (1)_signed_signed.pdf;40648203-0297-223 (1)_signed_signed.pdf;41672320-223.pdf;41105062-0297-223_signed_signed.pdf;41782071-223.pdf
2100,338491001,39221572-Shirak_kic_njuter.rar;39373376-0311.rar;41563184-HoromiBA.pdf,40648312-0311-223_signed.pdf;40879769-0311-223_signed.pdf;41672462-223.pdf;41371868-0311-223_signed_signed.pdf;41782840-223.pdf;41105170-0311-223_signed.pdf
2100,338493001,39221578-Shirak_kic_njuter.rar;39373383-0298.rar;41563185-Mantash.pdf,41372455-223 -0298_signed_signed.pdf;41672779-223.pdf;40879930-0298-223_signed_signed.pdf;40648405-0298-223_signed_signed.pdf;41106581-0298-223_signed_signed.pdf;41783041-223.pdf
2100,338494001,39221591-Shirak_kic_njuter.rar;39373391-0302.rar;41563186-Panik.pdf,40648532-0302 ardzanagrutjun 01-02  2017 223_signed_signed.pdf;41673021-223.pdf;41371950-0302 -223_signed.pdf;40880067-0302 - 223_signed.pdf;41783220-223.pdf;41105373-0302 - 223_signed_signed.pdf
2100,338497001,39221594-Shirak_kic_njuter.rar;39373399-0299.rar;41563189-Pemzashen.pdf,40880524-0299-223_signed_signed.pdf;41372028-0299-223_signed_signed.pdf;40648603-0299-223_signed_signed.pdf;41673176-223.pdf;41105481-0299-223_signed_signed.pdf;41783369-223.pdf
2100,338499001,39221596-Shirak_kic_njuter.rar;39373410-0303.rar;41563191-Amasia.pdf,41104727-0303-223_signed_signed.pdf;40653831-0303-223_signed_signed.pdf;41370543-0303 - 223_signed_signed.pdf;40880597-0303-223_signed_signed.pdf;41673375-223.pdf;41781353-223.pdf
